station	tmprg_max	tmprg_min	tmprg_diff	lat	lon	elev	state	name	gsn	hcn	wmo	rank_max	rank_min
TO000005380	5.8322222222	1.4696832579	4.3625389643	6.58	1.5	51		TABLIGBO			65380	0	0
TOM00065352	8.1871212121	6.2857843137	1.9013368984	10.367	0.467	146		MANGO/SANSANNE	GSN		65352	0	0
TOM00065355	5.4082949309	3.1878571429	2.220437788	9.767	1.091	461.8		NIAMTOUGOU INTERNATIONAL			65355	0	0
TOM00065357	5.7774954628	4.1020689655	1.6754264973	9.55	1.167	341		KARA			65357	0	0
TOM00065387		5.2		6.166	1.255	21.9		GNASSINGBE EYADEMA INTL			65387		0
TU000017074	0	17.363095238	-17.36309524	41.3667	33.7831	800		KASTAMONU	GSN		17074	0	2
TU000017090	0	13.45	-13.45	39.75	37.0167	1285		SIVAS	GSN		17090	0	1
TU000017170	0	22.111111111	-22.11111111	38.45	43.32	1662		VAN	GSN		17170	0	4
TUM00017026	0	15.649494949	-15.64949495	42.033	35.167	32		SINOP			17026	0	2
TUM00017070	0	17.0225	-17.0225	40.733	31.6	743		BOLU			17070	0	2
TUM00017086	0	19.071078431	-19.07107843	40.3	36.567	608		TOKAT			17086	0	3
TUM00017092	0	23.680789474	-23.68078947	39.71	39.527	1153.1		ERZINCAN			17092	0	5
TUM00017098	8.3	31.541414141	-23.24141414	40.562	43.115	1795		KARS			17098	0	8
TUM00017112	0	15.576890756	-15.57689076	40.138	26.427	7		CANAKKALE			17112	0	2
TUM00017116	0	16.275	-16.275	40.183	29.067	100		BURSA			17116	0	2
TUM00017140	0	18.810714286	-18.81071429	39.817	34.8	1298		YOZGAT			17140	0	3
TUM00017150	0	18.752046784	-18.75204678	39.619	27.926	103.6		BALIKESIR			17150	0	3
TUM00017160	8.1	21.384166667	-13.28416667	39.15	34.167	1007		KIRSEHIR			17160	0	4
TUM00017188	0	15.935714286	-15.93571429	38.683	29.4	919		USAK			17188	0	2
TUM00017234	0	15.0125	-15.0125	37.85	27.85	56		AYDIN			17234	0	2
TUM00017237	0	17.422272727	-17.42227273	37.783	29.083	425		DENIZLI			17237	0	2
TUM00017244	5.7	21.185714286	-15.48571429	37.979	32.562	1030.5		KONYA			17244	0	4
TUM00017270	0	20.3665	-20.3665	37.094	38.847	452		SANLIURFA			17270	0	3
TUM00017280	0	24.263636364	-24.26363636	37.894	40.201	686.1		DIYARBAKIR			17280	0	5
TUM00017292	0	18.498538012	-18.49853801	37.217	28.367	646		MUGLA			17292	0	3
TUM00017300	7.5	18.609347826	-11.10934783	36.899	30.8	53.9		ANTALYA			17300	0	3
TUM00017370	0	16.363299663	-16.36329966	36.573	36.154	7.6		ISKENDERUN			17370	0	2
TV000091643	1.0643137255	1.9458333333	-0.881519608	-8.517	179.217	2		FUNAFUTI INTL ARPT	GSN		91643	0	0
TZ000063756	2.6554824561	1.6934615385	0.9620209177	-2.467	32.917	1140		MWANZA			63756	0	0
TZ000063832	4.0971291866	4.1609090909	-0.063779904	-5.083	32.833	1182		TABORA AIRPORT	GSN		63832	0	0
TZ000063862	5.1795652174	4.5089285714	0.670636646	-6.167	35.767	1120		DODOMA	GSN		63862	0	0
TZ000063894	2.9324808184	6.0330827068	-3.100601888	-6.867	39.2	53		DAR ES SALAAM AIRPO	GSN		63894	0	0
TZ000063962	5.168115942	7.5664456233	-2.398329681	-10.667	35.583	1036		SONGEA	GSN		63962	0	0
TZ000063971	2.2846560847	4.4627777778	-2.178121693	-10.267	40.183	113		MTWARA			63971	0	0
TZM00063870	4.2590909091	3.1222222222	1.1368686869	-6.222	39.225	16.5		ZANZIBAR			63870	0	0
UK000003005	9.0217506631	8.5495670996	0.4721835636	60.1331	-1.1831	82		LERWICK	GSN		3005	0	0
UK000003162	15.645238095	9.217	6.4282380952	55.3167	-3.2	242		ESKDALEMUIR	GSN		3162	1	0
UK000003302	11.883653846	9.4983333333	2.3853205128	53.25	-4.5331	11		VALLEY	GSN		3302	1	0
UK000003808	10.828448276	9.3966063348	1.431841941	50.2167	-5.3167	88		CAMBORNE	GSN		3808	1	0
UK000070765	11.074362819	7.4825	3.5918628186	58.45	-3.083	36		WICK			3075	1	0
UKM00003017	12.325	8.695	3.63	58.958	-2.905	15.5		KIRKWALL			3017	1	0
UKM00003100	9.8354037267	8.3872807018	1.448123025	56.499	-6.869	11.6		TIREE			3100	1	0
UKM00003502	10.937142857	9.182010582	1.7551322751	52.133	-4.567	134		ABERPORTH			3502	1	0
UPM00033526	3.6549199085	4.4066666667	-0.751746758	48.967	24.7	280		IVANO-FRANKIVSK			33526	0	0
USC00014798	18.45	8.2	10.25	32.5811	-88.1897	39	AL	LIVINGSTON				2	0
USC00015439	5.449078341	6.8630184332	-1.413940092	32.4419	-85.8889	65.5	AL	MILSTEAD				0	0
USC00018178	1.8948888889	5.032	-3.137111111	31.9172	-87.7347	118.9	AL	THOMASVILLE				0	0
USC00018859	2.775	1.9	0.875	32.5906	-86.2103	78.3	AL	WETUMPKA				0	0
USC00023589	7.8423076923	4.4647157191	3.3775919732	36.0758	-112.1292	1158.8	AZ	GRAND CANYON GRDN CK				0	0
USC00026840	2.7361904762	7.9866666667	-5.25047619	33.8556	-111.3064	708.7	AZ	PUNKIN CTR				0	0
USC00033101	0	0	0	33.5117	-92.4372	61	AR	HAMPTON 2ESE				0	0
USC00040212	17.693548387	7.7563364055	9.9372119816	38.5731	-122.4406	522.7	CA	ANGWIN PAC UNION COL				2	0
USC00040693	8.8903225806	6.0250537634	2.8652688172	37.8744	-122.2606	94.5	CA	BERKELEY				0	0
USC00040790	9.2068965517	6.5677339901	2.6391625616	36.2472	-121.7803	61	CA	BIG SUR STN				0	0
USC00041534	11.029032258	6.5288018433	4.5002304147	36.4806	-121.7244	146.3	CA	CARMEL VALLEY				1	0
USC00041758	7.8929032258	10.815913978	-2.923010753	32.64	-117.0858	17.1	CA	CHULA VISTA				0	1
USC00042214	9.2529166667	9.2433333333	0.0095833333	34.005	-118.4139	28	CA	CULVER CITY				0	0
USC00043161	7.2107407407	6.9833333333	0.2274074074	39.5092	-123.7567	37.5	CA	FT BRAGG 5 N				0	0
USC00043191	6.9271428571	6.1705263158	0.7566165414	38.515	-123.2447	34.1	CA	FT ROSS				0	0
USC00043392	11.5425	7.4654761905	4.0770238095	34.0869	-118.4794	340.5	CA	GETTY CTR				1	0
USC00043714	6.3538095238	8.8523655914	-2.498556068	37.4725	-122.4433	8.2	CA	HALF MOON BAY				0	0
USC00043882	11.46407119	7.6830107527	3.7810604375	35.6842	-121.1683	465.1	CA	HEARST CASTLE				1	0
USC00044303	13.364946237	8.3064516129	5.0584946237	33.72	-117.7231	164.6	CA	IRVINE RCH				1	0
USC00044500	13.635483871	7.7709677419	5.864516129	37.9567	-122.5447	44.2	CA	KENTFIELD				1	0
USC00045064	7.5419354839	7.6838709677	-0.141935484	34.6539	-120.4514	22.9	CA	LOMPOC				0	0
USC00045378	14.779569892	9.3709677419	5.4086021505	38.0131	-122.1142	12.2	CA	MARTINEZ WTP				1	0
USC00045679	20.758333333	6.3035714286	14.454761905	40.3458	-121.6092	1485.9	CA	MINERAL				3	0
USC00045795	8.3796082949	5.3392857143	3.0403225806	36.5903	-121.9103	117.3	CA	MONTEREY				0	0
USC00045802	6.6217741935	7.5225806452	-0.900806452	36.5928	-121.8556	37.2	CA	MONTEREY WFO				0	0
USC00045853	16.276863181	0	16.276863181	37.1364	-121.6025	114.3	CA	MORGAN HILL				1	0
USC00045866	6.7419354839	6.7806451613	-0.038709677	35.3669	-120.8447	36	CA	MORRO BAY FIRE DEPT				0	0
USC00046027	9.0222222222	7.1905547226	1.8316674996	37.8978	-122.5689	67.1	CA	MUIR WOODS				0	0
USC00046144	9.9	8.6483870968	1.2516129032	37.5147	-122.0325	3	CA	NEWARK				1	0
USC00046161	14.244124424	9.0596774194	5.1844470046	34.3933	-118.5939	538	CA	NEWHALL 5NW				1	0
USC00046175	7.7204761905	8.5789247312	-0.858448541	33.6025	-117.8803	3	CA	NEWPORT BEACH HARBOR				0	0
USC00046336	8.3185483871	7.9611827957	0.3573655914	37.7983	-122.2642	9.1	CA	OAKLAND MUSEUM				0	0
USC00046370	11.748	6.5699308756	5.1780691244	38.3858	-122.9661	263.7	CA	OCCIDENTAL				1	0
USC00046377	7.1007142857	10.923763441	-3.823049155	33.2097	-117.395	3	CA	OCEANSIDE MARINA				0	1
USC00046572	6.8417050691	8.2125576037	-1.370852535	34.2067	-119.1375	15.8	CA	OXNARD WFO				0	0
USC00046943	7.2003846154	6.799047619	0.4013369963	35.1597	-120.6831	11.9	CA	PISMO BEACH				0	0
USC00047326	6.2853763441	8.6838709677	-2.398494624	33.8342	-118.3758	43.3	CA	REDONDO BEACH				0	0
USC00047414	8.2986622074	7.2020376176	1.0966245898	37.9192	-122.3772	6.1	CA	RICHMOND				0	0
USC00047668	8.6806451613	9.5387096774	-0.858064516	36.6594	-121.6664	13.7	CA	SALINAS #2				0	1
USC00047681	2.8428853755	5.3024475524	-2.459562177	34.5686	-120.4083	80.5	CA	SALSIPUEDES GAGING STN				0	0
USC00047741	0	0	0	32.7672	-117.2258	4.6	CA	SAN DIEGO SEAWORLD				0	0
USC00047767	6.844	7.1733333333	-0.329333333	37.7281	-122.5053	2.4	CA	SAN FRANCISCO OCEANSD				0	0
USC00047776	16.439032258	8.7066666667	7.7323655914	34.1553	-117.9078	226.8	CA	SAN GABRIEL CANYON PH				1	0
USC00047851	9.3548387097	5.8806451613	3.4741935484	35.3056	-120.6619	93.9	CA	SAN LUIS OBISPO POLY U				0	0
USC00047880	11.370967742	7.5996774194	3.7712903226	37.9983	-122.5372	36.6	CA	SAN RAFAEL CIVIC CTR				1	0
USC00047888	10.805913978	9.1021428571	1.7037711214	33.7442	-117.8667	41.1	CA	SANTA ANA FIRE STN				1	0
USC00047902	8.7661904762	8.3612903226	0.4049001536	34.4167	-119.6844	1.5	CA	SANTA BARBARA				0	0
USC00048045	9.5791397849	8.5225806452	1.0565591398	40.4831	-124.1036	41.5	CA	SCOTIA				1	0
USC00048273	15.551612903	9.2064516129	6.3451612903	37.3133	-122.185	691.9	CA	SKYLINE RIDGE PRESERVE				1	0
USC00048560	12.525	9.025	3.5	37.9994	-121.3178	3.7	CA	STOCKTON FIRE STN 4				1	0
USC00049111	9.7677419355	7.3258064516	2.4419354839	34.9881	-120.3211	177.4	CA	TWITCHELL DAM				1	0
USC00049152	8.7102150538	7.485	1.2252150538	34.0697	-118.4428	131.1	CA	U C L A				0	0
USC00049378	9.1150537634	9.7729032258	-0.657849462	33.2353	-117.2322	131.1	CA	VISTA				0	1
USC00049473	8.1322580645	10.4	-2.267741935	36.9308	-121.7692	29	CA	WATSONVILLE WTR WKS				0	1
USC00053387	2.2993325918	0.5866518354	1.7126807564	39.7197	-105.2472	2272.3	CO	GOLDEN 3SW				0	0
USC00057287	6.5642857143	3.898974359	2.6653113553	38.8611	-104.0939	1845.3	CO	RUSH 1N				0	0
USC00061508	1.6495726496	1.0991452991	0.5504273504	42.0003	-73.0439	243.5	CT	COLEBROOK RIVER LAKE				0	0
USC00066655	0.1532258065	1.5374423963	-1.38421659	41.0825	-73.6386	91.4	CT	PUTNAM LAKE				0	0
USC00080414	8.8708222812	9.0889230769	-0.218100796	24.6589	-81.2761	0.9	FL	BAHIA HONDA SP				0	0
USC00081306	8.6	11.087096774	-2.487096774	25.6719	-80.1567	1.8	FL	CAPE FLORIDA				0	1
USC00082046	6.9064516129	7.9994438265	-1.092992214	24.7425	-80.9819	1.5	FL	CURRY HAMMOCK SP				0	0
USC00082418	10.615508685	8.8730769231	1.7424317618	24.6278	-82.8736	3	FL	DRY TORTUGAS				1	0
USC00082441	8.7806451613	9.6741935484	-0.893548387	24.7706	-80.9072	2.4	FL	DUCK KEY				0	1
USC00082850	8.4483870968	11.609677419	-3.161290323	25.8489	-81.3897	1.5	FL	EVERGLADES				0	1
USC00083020	9.3225806452	10.016733871	-0.694153226	25.1422	-80.9144	0.9	FL	FLAMINGO RS				0	1
USC00083163	9.0419354839	10.390322581	-1.348387097	26.1019	-80.2011	4.9	FL	FT LAUDERDALE				0	1
USC00083168	8.6967741935	10.083870968	-1.387096774	26.1408	-80.1061	1.2	FL	FT LAUDERDALE BEACH				0	1
USC00083909	8.8419354839	10.590322581	-1.748387097	25.8175	-80.2858	3.7	FL	HIALEAH				0	1
USC00084050	8.3516129032	10.725806452	-2.374193548	26.0283	-80.1342	2.7	FL	HOLLYWOOD				0	1
USC00084320	8.1451612903	10.206451613	-2.061290323	24.9178	-80.6364	1.8	FL	ISLAMORADA				0	1
USC00084412	8.2692473118	9.7322580645	-1.463010753	25.1936	-80.3492	3	FL	JOHN PENNEKAMP SP				0	1
USC00084571	9	9.3611708483	-0.361170848	24.55	-81.7833	1.8	FL	KEY W WFO				0	0
USC00085184	9.2451612903	12.203225806	-2.958064516	26.4986	-80.2161	6.4	FL	LOXAHATCHEE NWR				0	1
USC00085667	9.1193548387	10.509677419	-1.390322581	25.7553	-80.3836	4.3	FL	MIAMI NWSFO				0	1
USC00086092	9.3322580645	12.890322581	-3.558064516	27.285	-80.2269	3	FL	NETTLES ISLAND				0	1
USC00086315	8.8806451613	10.277419355	-1.396774194	25.95	-80.2158	3	FL	NORTH MIAMI BEACH #2				0	1
USC00086764	9.1258064516	11.490322581	-2.364516129	26.8261	-80.1489	6.1	FL	PALM BEACH GARDENS				0	1
USC00086880	4.3571428571	5.8064516129	-1.449308756	27.6089	-82.3475	18.3	FL	PARRISH				0	0
USC00090603	0	0	0	34.3328	-84.4703	387.1	GA	BALL GROUND				0	0
USC00091732	0	0	0	34.0589	-85.2339	239.3	GA	CEDARTOWN				0	0
USC00095404	9.3220843672	8.735235732	0.5868486352	33.8533	-84.5783	298.7	GA	MABLETON 1 N				0	0
USC00098950	0	0	0	33.8722	-83.5358	256	GA	U OF GA PLT SCI				0	0
USC00099291	8.1450592885	7.917826087	0.2272332016	32.8789	-85.1808	175.3	GA	W PT				0	0
USC00102444	0	0	0	43.5764	-116.7475	765	ID	DEER FLAT DAM				0	0
USC00104295	6.2569230769	4.6791666667	1.5777564103	42.3528	-114.5739	1379.2	ID	HOLLISTER				0	0
USC00106844	1.7888888889	0.4688888889	1.32	43.8022	-116.9442	698	ID	PARMA EXP STN				0	0
USC00109963	7.0316820276	5.4419354839	1.5897465438	45.545	-115.2514	755.9	ID	YELLOWPINE BAR				0	0
USC00110356	15.470512821	7.9853846154	7.4851282051	40.6633	-90.4447	193.5	IL	AVON				1	0
USC00113395	0	0	0	40.7578	-89.4764	224	IL	GERMANTOWN HILLS				0	0
USC00114957	0.4666666667	2.4333333333	-1.966666667	38.7167	-87.7547	146.9	IL	BRIDGEPORT				0	0
USC00114991	0	0	0	38.6003	-89.8178	151.8	IL	LEBANON				0	0
USC00124356	0	0	0	39.9233	-86.5983	291.4	IN	JAMESTOWN 2 E				0	0
USC00125613	0	0	0	40.0631	-85.5778	286.5	IN	MIDDLETOWN 2 W				0	0
USC00130213	0	0	0	42.1117	-91.2933	245.4	IA	ANAMOSA 1 WNW				0	0
USC00140326	2.2729262673	0.6504908836	1.6224353837	37.9331	-98.25	493.8	KS	ARLINGTON 4NW				0	0
USC00143218	8.2982718894	4.5073732719	3.7908986175	38.3614	-98.8281	570.6	KS	GREAT BEND 3W				0	0
USC00156732	0	0	0	37.9606	-83.005	256	KY	RELIEF NO. 2				0	0
USC00167767	0.6285714286	0.1271794872	0.5013919414	30.0564	-90.5803	4.6	LA	RESERVE				0	0
USC00168436	0			32.5158	-93.7447	54.9	LA	SHREVEPORT DWTN				0	
USC00179294	3.0432637571	2.320855615	0.7224081421	44.9511	-67.6664	125	ME	WESLEY				0	0
USC00205637	8.7819397993	7.8053846154	0.9765551839	48.1069	-88.5467	185.9	MI	MOTT IS ISLE ROYALE				0	0
USC00207820	5.7266666667	10.87	-5.143333333	43.9822	-83.9533	191.7	MI	STANDISH				0	1
USC00208680	0	0	0	46.2778	-89.1742	484.6	MI	WATERSMEET				0	0
USC00210746	0	0	0	48.1969	-93.7994	371.9	MN	BIG FALLS				0	0
USC00212768	4.52	4.4866666667	0.0333333333	46.2919	-96.1172	381	MN	FERGUS FALLS				0	0
USC00230127	5.4034782609	4.6297826087	0.7736956522	36.63	-91.3045	246.9	MO	ALTON 6 SE				0	0
USC00233102	3.1353763441	0.7923655914	2.3430107527	39.9133	-93.9803	281.9	MO	GALLATIN 1W				0	0
USC00234377	0	0	0	39.2783	-94.6636	313.9	MO	KANSAS CITY -NWSTC				0	0
USC00238456	0	0	0	38.95	-91	170.7	MO	TROY				0	0
USC00238583	6.7743678161	7.1757471264	-0.40137931	36.9858	-92.2058	342.3	MO	VANZANT 5E				0	0
USC00240199	3.9	9.7	-5.8	46.1314	-112.9569	1609.3	MT	ANACONDA				0	1
USC00240554	0	0	0	48.6719	-106.4811	901.6	MT	BAYLOR				0	0
USC00244820	8.8666666667	9.16	-0.293333333	44.5994	-111.8125	2045.2	MT	LAKEVIEW				0	0
USC00247318	0	0	0	47.3036	-115.0908	810.8	MT	SAINT REGIS 1 NE				0	0
USC00247996	6.8377104377	9.6095959596	-2.771885522	48.8869	-111.7275	1127.8	MT	SUNBURST 8 E				0	1
USC00248169	0	0	0	47.07	-105.4953	957.7	MT	TERRY 21 NNW				0	0
USC00253515	5.7025345622	2.8091013825	2.8934331797	40.0136	-101.9408	998.2	NE	HAIGLER				0	0
USC00263316	9.24	1.8866666667	7.3533333333	35.8386	-115.4278	1132.6	NV	GOODSPRINGS				0	0
USC00266242	13.035517241	9.4387096774	3.596807564	40.4369	-116.1189	1577.6	NV	PINE VALLEY - CARLIN 20S				1	0
USC00274732	3.2483870968	0.8113333333	2.4370537634	44.05	-71.6667	266.7	NH	LINCOLN				0	0
USC00291910	12.070967742	8.1161290323	3.9548387097	32.8339	-108.5047	1454.8	NM	CLIFF 11 SE				1	0
USC00295560	0	0	0	35.3364	-108.4447	2438.4	NM	MCGAFFEY 5 SE				0	0
USC00298668	0	0	0	36.3906	-105.5864	2122.9	NM	TAOS				0	0
USC00299085	12.057142857	8.4080357143	3.6491071429	36.6511	-105.9725	2480.8	NM	TRES PIEDRAS				1	0
USC00299691	10.152758621	8.0262857143	2.1264729064	32.5564	-108.3667	1823.9	NM	WHITE SIGNAL				1	0
USC00299806	0	0	0	33.3497	-107.6492	1888.5	NM	WINSTON				0	0
USC00300961	0	0	0	40.8369	-73.8494	11.9	NY	BRONX				0	0
USC00305512	3.5325806452	1.0156989247	2.5168817204	42.8417	-75.7264	512.4	NY	MORRISVILLE 6 SW				0	0
USC00312940	2.8495967742	2.9096774194	-0.060080645	35.5361	-76.3122	1.5	NC	FAIRFIELD				0	0
USC00320450	0	0	0	47.0361	-98.0831	397.2	ND	BALDHILL DAM				0	0
USC00322809	3.3823448276	3.515862069	-0.133517241	47.1906	-103.2247	838.2	ND	FAIRFIELD				0	0
USC00331550	0	0	0	39.1169	-84.6961	152.4	OH	CINCINNATI-FERNBANK				0	0
USC00350471	8.1789170507	8.5193548387	-0.340437788	43.1497	-124.4019	6.1	OR	BANDON 2 NNE				0	0
USC00351058	6.9756410256	5.6612903226	1.3143507031	42.0464	-124.2878	25	OR	BROOKINGS				0	0
USC00351682	12.230714286	7.7838709677	4.446843318	45.205	-123.8925	3.7	OR	CLOVERDALE				1	0
USC00352973	10.717857143	7.1161290323	3.6017281106	44.0042	-124.0947	22.9	OR	FLORENCE #2				1	0
USC00353193	10.187132353	8.1455108359	2.041621517	43.7464	-124.1217	9.1	OR	GARDINER 1 N				1	0
USC00353356	8.6571428571	6.8241935484	1.8329493088	42.4036	-124.4242	15.2	OR	GOLD BEACH RS				0	0
USC00353995	11.114047619	7.9387096774	3.1753379416	43.9281	-124.1069	35.1	OR	HONEYMAN SP				1	0
USC00354126	16.569414576	7.4003584229	9.1690561529	43.3708	-122.9653	329.2	OR	IDLEYLD PARK 4 NE				2	0
USC00355162	4.7394265233	1.4250896057	3.3143369176	43.265	-118.8447	1255.2	OR	MALHEUR REFUGE HQ				0	0
USC00355204	16.652222222	9.3264516129	7.3257706093	44.0367	-123.8628	5.2	OR	MAPLETON				2	0
USC00356033	9.5498327759	8.418956044	1.130876732	44.6247	-124.0469	2.4	OR	NEWPORT 1 SE				1	0
USC00356035	9.5345238095	8.0387096774	1.4958141321	44.6833	-124.0553	67.1	OR	NEWPORT 3N				1	0
USC00356366	14.15483871	9.2419354839	4.9129032258	45.0333	-123.9239	45.7	OR	OTIS 2 NE				1	0
USC00356784	8.6502304147	8.764516129	-0.114285714	42.7519	-124.5011	12.8	OR	PORT ORFORD NO 2				0	0
USC00358029	2.8377279102	1.6772791024	1.1604488079	43.4869	-119.7211	1420.4	OR	SQUAW BUTTE-NORTHERN GREAT BAS				0	0
USC00358494	13.067407407	9.3810752688	3.6863321386	45.4539	-123.8519	3.7	OR	TILLAMOOK				1	0
USC00358498	13.214761905	8.6200460829	4.5947158218	45.4294	-123.7619	42.7	OR	TILLAMOOK 6SE				1	0
USC00359588	7.84	6.3967741935	1.4432258065	44.3192	-124.1047	18.6	OR	YACHATS				0	0
USC00364836	0	0	0	40.2003	-79.1883	841.2	PA	LAUREL MTN				0	0
USC00383111	13.576470588	6.76	6.8164705882	34.2933	-79.74	36.6	SC	FLORENCE 8 NE				1	0
USC00396170	0	0	0	44.4419	-100.4175	506	SD	OAHE DAM				0	0
USC00410257	1.8584367246	5.9873548387	-4.128918114	29.1572	-95.4592	8.2	TX	ANGLETON 2 W				0	0
USC00410828	0	0	0	32.0919	-100.3253	640.7	TX	BLACKWELL				0	0
USC00411524	0	0	0	29.1344	-103.515	661.1	TX	CASTOLON				0	0
USC00413266	12.612903226	9.1612903226	3.4516129032	31.1853	-105.7414	1190.2	TX	FT HANCOCK 8SSE				1	0
USC00413618	2.8244444444	1.0207407407	1.8037037037	28.6617	-97.385	43.3	TX	GOLIAD				0	0
USC00413998	1.0330645161	1.5180107527	-0.484946237	32.9867	-97.3722	229.5	TX	HASLET				0	0
USC00414278	0	0	0	31.8456	-99.5606	591.9	TX	HORDS CREEK DAM				0	0
USC00414326	16.866666667	6.35	10.516666667	29.7456	-95.28	5.8	TX	HOUSTON-PORT				2	0
USC00415127	0	0	0	35.4417	-100.8114	853.4	TX	LEFORS				0	0
USC00417706	0	0	0	30.0239	-100.2119	726	TX	ROCKSPRINGS				0	0
USC00419088	8.9225806452	9.6693548387	-0.746774194	31.4028	-106.0581	1074.4	TX	TORNILLO 2 SSE				0	1
USC00426534	7.5021428571	9.3716129032	-1.869470046	37.2722	-112.6389	1664.2	UT	ORDERVILLE				0	0
USC00427516	3.3561827957	1.498655914	1.8575268817	37.1189	-113.6067	870.8	UT	ST GEORGE				0	0
USC00429136	5.6869175627	2.260341556	3.4265760067	37.3522	-113.6667	1402.1	UT	VEYO PWR HOUSE				0	0
USC00431243	1.7117647059	2.0882352941	-0.376470588	43.3847	-72.5989	256.6	VT	CAVENDISH				0	0
USC00434115	6.6933333333	18.931666667	-12.23833333	44.7925	-72.2933	259.1	VT	IRASBURG 1SW				0	3
USC00434189	3.4741935484	4.2548387097	-0.780645161	44.9381	-72.5022	560.8	VT	JAY PEAK				0	0
USC00436893	3.9020430108	1.6280504909	2.2739925199	43.8578	-72.8045	253	VT	ROCHESTER				0	0
USC00438597	4.5445409429	2.8155086849	1.7290322581	44.1719	-73.2472	59.7	VT	VERGENNES				0	0
USC00441986	5.6755913978	5.033655914	0.6419354839	38.6369	-78.8531	326.1	VA	COOTES STORE				0	0
USC00453333	0	0	0	46.3872	-123.5603	30.5	WA	GRAYS RIVER HATCHERY				0	0
USC00453546	6.5888888889	4.1716931217	2.4171957672	46.7225	-118.6525	458.7	WA	HATTON 9 SE				0	0
USC00453710	14.171111111	8.7633333333	5.4077777778	47.8611	-123.9319	174.3	WA	HOH RS				1	0
USC00458207	0	0	0	46.3236	-120.0103	227.7	WA	SUNNYSIDE				0	0
USC00466867	10.470967742	9.4650537634	1.0059139785	39.0736	-79.6339	541	WV	PARSONS 1 NE				1	0
USC00476859	1.8942857143	5.8942857143	-4	45.5447	-90.3017	469.4	WI	PRENTICE #2				0	0
USC00477869	0	0	0	43.3942	-90.7758	216.4	WI	SOLDIERS GROVE				0	0
USC00480585	13.04516129	9.3806451613	3.664516129	44.1497	-111.0461	1959.3	WY	BECHLER RIVER RS				1	0
USC00482135	11.83214683	5.8206896552	6.0114571746	44.8675	-109.6436	1983.9	WY	CRANDALL CREEK				1	0
USC00485416	0	0	0	41.2975	-105.6242	2182.1	WY	LARAMIE 2WSW SITE 2				0	0
USC00488385	14.366666667	3.9666666667	10.4	42.4667	-108.8	2389.6	WY	SOUTH PASS CITY				1	0
USC00502149	6.8366666667	11.066666667	-4.23	60.4875	-149.968	114.3	AK	COOPER LANDING 5 W				0	1
USC00503731	8.3055555556	17.361904762	-9.056349206	61.6311	-149.8019	82.9	AK	HOUSTON				0	2
USC00505644	11.448626045	7.9525686977	3.4960573477	64.9989	-150.638	82.9	AK	MANLEY HOT SPRINGS			70179	1	0
USC00505888	4.66875	2.8125	1.85625	62.1044	-150.0589	74.7	AK	MONTANA CREEK				0	0
USC00508377	6.3916367981	7.7248506571	-1.333213859	60.3539	-149.3483	157.9	AK	SEWARD 19N				0	0
USC00509883	2.9306818182	6.0988636364	-3.168181818	63.4903	-150.8697	640.1	AK	WONDER LAKE				0	0
USC00510240	3.1242424242	4.7428571429	-1.618614719	21.9222	-159.5375	219.5	HI	BRYDESWOOD STN 985				0	0
USC00510470	4.6619047619	2	2.6619047619	21.9058	-159.5789	45.7	HI	ELEELE 927				0	0
USC00510746	4.464047619	2.0737327189	2.3903149002	19.5189	-155.1414	670.6	HI	GLENWOOD #2 55.4				0	0
USC00511004	5.0858299595	3.6	1.4858299595	20.7603	-156.2469	2122	HI	HALEAKALA RS 338				0	0
USC00511125	3.7391397849	4.8548387097	-1.115698925	20.7947	-156.0153	22.9	HI	HANA AP 355				0	0
USC00511303	3.6856617647	5.4067307692	-1.721069005	19.4297	-155.2561	1210.4	HI	HAWAII VOL NP HQ 54				0	0
USC00511339	4.1714285714	4.4770334928	-0.305604921	20.2403	-155.8389	176.8	HI	HAWI 168				0	0
USC00511918	5.5364367816	5.047163515	0.4892732666	21.3153	-157.9992	0.9	HI	HONOLULU OBSERV. 702.2				0	0
USC00511921	2.4585714286	3.1851282051	-0.726556777	20.7939	-156.0414	103.9	HI	HONOMAELE 355.2				0	0
USC00512558	4.1666666667	3.6838709677	0.4827956989	20.5569	-156.575	365.8	HI	KAHOOLAWE 499.6				0	0
USC00512679	4.7111111111	4.7333333333	-0.022222222	20.8906	-156.2128	213.4	HI	KAILUA 446			91196	0	0
USC00513099	1.0590659341	0.4736263736	0.5854395604	22.1297	-159.6586	1097.3	HI	KANALOHULUHULU 1075				0	0
USC00513117	4.4859020311	4.1809907834	0.3049112477	21.4233	-157.8014	14.6	HI	KANEOHE 838.1				0	0
USC00513146	3.97	4.1389784946	-0.168978495	19.3167	-155.8833	36.6	HI	KAOHE MAKAI 24.4				0	0
USC00513317	5.61	3.5643678161	2.0456321839	20.9625	-156.6753	73.2	HI	KAPALUA W MAUI AP 462.4				0	0
USC00513911	3.7857142857	4.3476190476	-0.561904762	19.7281	-156.0589	6.1	HI	KE-AHOLE PT 68.13				0	0
USC00513977	2.8897129187	4.0684210526	-1.178708134	19.4917	-155.9117	451.1	HI	KEALAKEKUA 26.2				0	0
USC00514459	3.6412820513	3.6903703704	-0.049088319	19.9697	-155.2364	301.8	HI	KIHALANI  132.5				0	0
USC00514500	3.605	4.8237903226	-1.218790323	21.6792	-157.9453	7.6	HI	KII-KAHUKU  911				0	0
