station	mntmax14	mntmax13	tmax_diff	indicator	lat	lon	elev	state
USC00421	5.477510917	-1.145020747	6.6225316639	2	37.6661	-113.5422	1634.6	UT
USC00421	5.477510917	-1.145020747	6.6225316639	2	38.46	-109.8214	1789.5	UT
USC00421	5.477510917	-1.145020747	6.6225316639	2	38.1678	-109.7597	1495.3	UT
USC00421	5.477510917	-1.145020747	6.6225316639	2	38.2917	-111.2622	1676.4	UT
USC00421	5.477510917	-1.145020747	6.6225316639	2	39.2078	-111.0125	1713	UT
USC00421	5.477510917	-1.145020747	6.6225316639	2	39.1744	-111.0292	1725.2	UT
USC00421	5.477510917	-1.145020747	6.6225316639	2	39.7167	-110.8667	1828.8	UT
USC00421	5.477510917	-1.145020747	6.6225316639	2	41.1333	-111.1667	1966.9	UT
USC00421	5.477510917	-1.145020747	6.6225316639	2	38.6	-109.3333	1780.9	UT
USC00421	5.477510917	-1.145020747	6.6225316639	2	38.6225	-109.3917	1495	UT
USC00421	5.477510917	-1.145020747	6.6225316639	2	38.6514	-109.3986	1440.2	UT
USC00421	5.477510917	-1.145020747	6.6225316639	2	38.6472	-109.3892	1458.8	UT
USC00421	5.477510917	-1.145020747	6.6225316639	2	37.6167	-112.8333	3123	UT
USC00421	5.477510917	-1.145020747	6.6225316639	2	37.7083	-113.1439	1856.2	UT
USC00421	5.477510917	-1.145020747	6.6225316639	2	37.6564	-112.9919	1966	UT
USC00421	5.477510917	-1.145020747	6.6225316639	2	37.6833	-113.0833	1731.9	UT
USC00421	5.477510917	-1.145020747	6.6225316639	2	37.6667	-113.0333	1830	UT
USC00421	5.477510917	-1.145020747	6.6225316639	2	40.4	-112.0833	1676.4	UT
USC00421	5.477510917	-1.145020747	6.6225316639	2	37.7158	-109.0828	2060.4	UT
USC00421	5.477510917	-1.145020747	6.6225316639	2	37.4167	-113.6333	1585	UT
USC00421	5.477510917	-1.145020747	6.6225316639	2	37.1	-111.7667	1377.7	UT
USC00421	5.477510917	-1.145020747	6.6225316639	2	38.1706	-112.2786	1844	UT
USC00421	5.477510917	-1.145020747	6.6225316639	2	38.9667	-109.3167	1321	UT
USC00421	5.477510917	-1.145020747	6.6225316639	2	40.8397	-111.8314	1624.6	UT
USC00421	5.477510917	-1.145020747	6.6225316639	2	41.9167	-112.05	1533.1	UT
USC00421	5.477510917	-1.145020747	6.6225316639	2	39.65	-111.15	2532	UT
USC00421	5.477510917	-1.145020747	6.6225316639	2	39.1	-112.6167	1403	UT
USC00421	5.477510917	-1.145020747	6.6225316639	2	40.9383	-111.1472	1984.2	UT
USC00421	5.477510917	-1.145020747	6.6225316639	2	41.6667	-111.9	1368.9	UT
USC00421	5.477510917	-1.145020747	6.6225316639	2	40.3333	-111.5167	1718.8	UT
USC00421	5.477510917	-1.145020747	6.6225316639	2	40.6667	-112.2	2806	UT
USC00421	5.477510917	-1.145020747	6.6225316639	2	41.5481	-112.1106	1289.3	UT
USC00421	5.477510917	-1.145020747	6.6225316639	2	41.9833	-111.95	1365.8	UT
USC00421	5.477510917	-1.145020747	6.6225316639	2	40.65	-111.6333	2255.5	UT
USC00421	5.477510917	-1.145020747	6.6225316639	2	37.95	-112.1167	2499.4	UT
USC00421	5.477510917	-1.145020747	6.6225316639	2	40.6189	-111.7836	1521	UT
USC00421	5.477510917	-1.145020747	6.6225316639	2	38.6	-112.5833	1827	UT
USC00421	5.477510917	-1.145020747	6.6225316639	2	41.6833	-111.5167	1598.7	UT
USC00421	5.477510917	-1.145020747	6.6225316639	2	40.2	-110.9	2036.1	UT
USC00421	5.477510917	-1.145020747	6.6225316639	2	41.8328	-112.0558	1307.6	UT
USC00421	5.477510917	-1.145020747	6.6225316639	2	38.7167	-109.7	1341.1	UT
USC00422	3.9543157895	-4.254054054	8.2083698435	2	39.8667	-114	1859.3	UT
USC00422	3.9543157895	-4.254054054	8.2083698435	2	40.4044	-111.5289	1606.3	UT
USC00422	3.9543157895	-4.254054054	8.2083698435	2	40.7667	-112.8	1302.1	UT
USC00422	3.9543157895	-4.254054054	8.2083698435	2	38.9333	-112.8167	1466.1	UT
USC00422	3.9543157895	-4.254054054	8.2083698435	2	39.2872	-112.6519	1399	UT
USC00422	3.9543157895	-4.254054054	8.2083698435	2	38.6	-113.75	1599.9	UT
USC00422	3.9543157895	-4.254054054	8.2083698435	2	38.8128	-109.2997	1255.8	UT
USC00422	3.9543157895	-4.254054054	8.2083698435	2	40.4333	-109.3	1549	UT
USC00422	3.9543157895	-4.254054054	8.2083698435	2	40.4378	-109.3045	1464	UT
USC00422	3.9543157895	-4.254054054	8.2083698435	2	40.5333	-111.8333	1412.1	UT
USC00422	3.9543157895	-4.254054054	8.2083698435	2	40.4878	-111.8997	1373.4	UT
USC00422	3.9543157895	-4.254054054	8.2083698435	2	40.5333	-110.2167	2377.4	UT
USC00422	3.9543157895	-4.254054054	8.2083698435	2	40.2	-110.3833	1774.9	UT
USC00422	3.9543157895	-4.254054054	8.2083698435	2	40.1678	-110.395	1682.5	UT
USC00422	3.9543157895	-4.254054054	8.2083698435	2	37.5167	-112.7	2610.9	UT
USC00422	3.9543157895	-4.254054054	8.2083698435	2	40.1839	-112.9217	1324.4	UT
USC00422	3.9543157895	-4.254054054	8.2083698435	2	40.3	-112.7333	1434.1	UT
USC00422	3.9543157895	-4.254054054	8.2083698435	2	40.85	-111.5833	1780.9	UT
USC00422	3.9543157895	-4.254054054	8.2083698435	2	40.1667	-111.1833	2321.1	UT
USC00422	3.9543157895	-4.254054054	8.2083698435	2	40.9656	-111.435	1665.7	UT
USC00422	3.9543157895	-4.254054054	8.2083698435	2	41.3294	-111.8236	1626.7	UT
USC00422	3.9543157895	-4.254054054	8.2083698435	2	39.95	-111.95	1429.5	UT
USC00422	3.9543157895	-4.254054054	8.2083698435	2	39.5997	-111.2128	2554.2	UT
USC00422	3.9543157895	-4.254054054	8.2083698435	2	40.55	-109.95	2075.7	UT
USC00422	3.9543157895	-4.254054054	8.2083698435	2	38.45	-111.4667	2438.4	UT
USC00422	3.9543157895	-4.254054054	8.2083698435	2	38.9167	-111.25	1905.9	UT
USC00422	3.9543157895	-4.254054054	8.2083698435	2	38.7667	-111.45	2328.7	UT
USC00422	3.9543157895	-4.254054054	8.2083698435	2	37.5764	-113.715	1621.5	UT
USC00422	3.9543157895	-4.254054054	8.2083698435	2	37.7697	-113.6556	1569.7	UT
USC00422	3.9543157895	-4.254054054	8.2083698435	2	39.3167	-111.4833	2684.1	UT
USC00422	3.9543157895	-4.254054054	8.2083698435	2	39.3583	-111.5992	1673.4	UT
USC00422	3.9543157895	-4.254054054	8.2083698435	2	39.95	-113.6167	1889.8	UT
USC00422	3.9543157895	-4.254054054	8.2083698435	2	37.7686	-111.5978	1770.9	UT
USC00422	3.9543157895	-4.254054054	8.2083698435	2	37.3167	-110.9	1220.1	UT
USC00422	3.9543157895	-4.254054054	8.2083698435	2	39.1078	-113.9533	1517.9	UT
USC00422	3.9543157895	-4.254054054	8.2083698435	2	39.95	-112.1167	1975.1	UT
USC00422	3.9543157895	-4.254054054	8.2083698435	2	40.2703	-112.0944	1487.4	UT
USC00422	3.9543157895	-4.254054054	8.2083698435	2	39.6167	-111.4333	1816.6	UT
USC00422	3.9543157895	-4.254054054	8.2083698435	2	39.7483	-111.4164	2057.4	UT
USC00422	3.9543157895	-4.254054054	8.2083698435	2	40.9833	-111.9	1302.1	UT
USC00422	3.9543157895	-4.254054054	8.2083698435	2	41.0222	-111.9353	1335	UT
USC00422	3.9543157895	-4.254054054	8.2083698435	2	39.0875	-111.1325	1805.3	UT
USC00422	3.9543157895	-4.254054054	8.2083698435	2	38.9664	-112.3278	1560.6	UT
USC00422	3.9543157895	-4.254054054	8.2083698435	2	38.5517	-111.7228	2706.6	UT
USC00422	3.9543157895	-4.254054054	8.2083698435	2	39.8667	-113.45	1910.8	UT
USC00422	3.9543157895	-4.254054054	8.2083698435	2	39.84	-113.3978	1328	UT
USC00422	3.9543157895	-4.254054054	8.2083698435	2	40.9317	-109.4117	1903.2	UT
USC00422	3.9543157895	-4.254054054	8.2083698435	2	40.2842	-109.8611	1539.8	UT
USC00423	5.0868995633	-1.795631068	6.8825306313	2	38.5778	-112.3347	1804.4	UT
USC00423	5.0868995633	-1.795631068	6.8825306313	2	38.45	-113.2667	1996.4	UT
USC00423	5.0868995633	-1.795631068	6.8825306313	2	38.2833	-111.2667	1677.9	UT
USC00423	5.0868995633	-1.795631068	6.8825306313	2	40.2167	-110.85	2019	UT
USC00423	5.0868995633	-1.795631068	6.8825306313	2	40.2167	-110.8167	2002.5	UT
USC00423	5.0868995633	-1.795631068	6.8825306313	2	40.7242	-112.1975	1310	UT
USC00423	5.0868995633	-1.795631068	6.8825306313	2	41.7561	-112.1517	1322.8	UT
USC00423	5.0868995633	-1.795631068	6.8825306313	2	38.9333	-114.0333	1603.2	UT
USC00423	5.0868995633	-1.795631068	6.8825306313	2	40.2833	-111.7333	1388.1	UT
USC00423	5.0868995633	-1.795631068	6.8825306313	2	40.3	-111.7333	1388.1	UT
USC00423	5.0868995633	-1.795631068	6.8825306313	2	38.3667	-110.85	1237.5	UT
USC00423	5.0868995633	-1.795631068	6.8825306313	2	37.0833	-111.6667	1268.9	UT
USC00423	5.0868995633	-1.795631068	6.8825306313	2	38.5778	-110.7078	1521	UT
USC00423	5.0868995633	-1.795631068	6.8825306313	2	40.1667	-113.8333	1600.2	UT
USC00423	5.0868995633	-1.795631068	6.8825306313	2	38.8	-111.6833	2418.9	UT
USC00423	5.0868995633	-1.795631068	6.8825306313	2	40.05	-112.6667	1610	UT
USC00423	5.0868995633	-1.795631068	6.8825306313	2	40.7	-111.9667	1298.4	UT
USC00423	5.0868995633	-1.795631068	6.8825306313	2	40.6019	-112.5075	1386.8	UT
USC00423	5.0868995633	-1.795631068	6.8825306313	2	40.5167	-112.5167	1495	UT
USC00423	5.0868995633	-1.795631068	6.8825306313	2	39.3	-111.45	3006.9	UT
USC00423	5.0868995633	-1.795631068	6.8825306313	2	39.3167	-111.4833	2699	UT
USC00423	5.0868995633	-1.795631068	6.8825306313	2	39.35	-111.5167	2336	UT
USC00423	5.0868995633	-1.795631068	6.8825306313	2	39	-110.15	1239.9	UT
USC00423	5.0868995633	-1.795631068	6.8825306313	2	38.9906	-110.1544	1240.5	UT
USC00423	5.0868995633	-1.795631068	6.8825306313	2	41.7167	-113.8667	1622.8	UT
USC00423	5.0868995633	-1.795631068	6.8825306313	2	41.7139	-113.8694	1621.5	UT
USC00423	5.0868995633	-1.795631068	6.8825306313	2	41.75	-113.85	1670.6	UT
USC00423	5.0868995633	-1.795631068	6.8825306313	2	37.2806	-113.7283	1252.7	UT
USC00423	5.0868995633	-1.795631068	6.8825306313	2	39.15	-111.8167	1568.5	UT
USC00423	5.0868995633	-1.795631068	6.8825306313	2	38.2553	-110.18	2011.7	UT
USC00423	5.0868995633	-1.795631068	6.8825306313	2	40.4006	-110.7586	2053.7	UT
USC00423	5.0868995633	-1.795631068	6.8825306313	2	41.6	-111.5667	1694.7	UT
USC00423	5.0868995633	-1.795631068	6.8825306313	2	39.1667	-109.1333	1601.1	UT
USC00423	5.0868995633	-1.795631068	6.8825306313	2	37.6478	-112.4331	2100.1	UT
USC00423	5.0868995633	-1.795631068	6.8825306313	2	40.4333	-109.9667	1798.3	UT
USC00423	5.0868995633	-1.795631068	6.8825306313	2	40.4917	-111.4261	1703.8	UT
USC00423	5.0868995633	-1.795631068	6.8825306313	2	39.7272	-110.8661	1859.3	UT
USC00423	5.0868995633	-1.795631068	6.8825306313	2	41.0167	-111.5	1615.4	UT
USC00423	5.0868995633	-1.795631068	6.8825306313	2	37.5667	-112	1833.1	UT
USC00423	5.0868995633	-1.795631068	6.8825306313	2	40.5167	-112.0333	1524.9	UT
USC00423	5.0868995633	-1.795631068	6.8825306313	2	40.95	-110.4833	2898	UT
USC00423	5.0868995633	-1.795631068	6.8825306313	2	39.4833	-111.0167	2218.9	UT
USC00423	5.0868995633	-1.795631068	6.8825306313	2	40.8167	-111.8333	1610	UT
USC00423	5.0868995633	-1.795631068	6.8825306313	2	37.8167	-110.4333	1058	UT
USC00423	5.0868995633	-1.795631068	6.8825306313	2	37.8667	-110.4	1125	UT
USC00423	5.0868995633	-1.795631068	6.8825306313	2	37.875	-110.3878	1219.2	UT
USC00424	7.2977272727	0.0256470588	7.2720802139	2	40.1667	-111.5333	1506.3	UT
USC00424	7.2977272727	0.0256470588	7.2720802139	2	40.9667	-110.1667	2388.1	UT
USC00424	7.2977272727	0.0256470588	7.2720802139	2	41.95	-113.45	1981.2	UT
USC00424	7.2977272727	0.0256470588	7.2720802139	2	41.1667	-112.1167	1352.1	UT
USC00424	7.2977272727	0.0256470588	7.2720802139	2	37.3858	-109.075	1597.2	UT
USC00424	7.2977272727	0.0256470588	7.2720802139	2	41.7667	-112.4667	1365.5	UT
USC00424	7.2977272727	0.0256470588	7.2720802139	2	41.2667	-111.7833	1554.5	UT
USC00424	7.2977272727	0.0256470588	7.2720802139	2	39.3667	-111.0667	1899.5	UT
USC00424	7.2977272727	0.0256470588	7.2720802139	2	41.2403	-111.7131	1566.7	UT
USC00424	7.2977272727	0.0256470588	7.2720802139	2	41.2167	-111.85	2000.1	UT
USC00424	7.2977272727	0.0256470588	7.2720802139	2	37.1833	-113.2833	999.7	UT
USC00424	7.2977272727	0.0256470588	7.2720802139	2	41.6394	-111.8653	1417.6	UT
USC00424	7.2977272727	0.0256470588	7.2720802139	2	40.0378	-113.9886	1609	UT
USC00424	7.2977272727	0.0256470588	7.2720802139	2	39.8167	-113.9667	2407.9	UT
USC00424	7.2977272727	0.0256470588	7.2720802139	2	39.25	-113.35	1706.9	UT
USC00424	7.2977272727	0.0256470588	7.2720802139	2	39.9667	-112.7833	1585.9	UT
USC00424	7.2977272727	0.0256470588	7.2720802139	2	40.4	-112.7167	1341.1	UT
USC00424	7.2977272727	0.0256470588	7.2720802139	2	39.8	-111.4833	1808.1	UT
USC00424	7.2977272727	0.0256470588	7.2720802139	2	40.55	-112.2333	1645.9	UT
USC00424	7.2977272727	0.0256470588	7.2720802139	2	40.5	-112.75	1327.1	UT
USC00424	7.2977272727	0.0256470588	7.2720802139	2	40.8992	-109.1789	1662.4	UT
USC00424	7.2977272727	0.0256470588	7.2720802139	2	40.8836	-109.1803	1729.4	UT
USC00424	7.2977272727	0.0256470588	7.2720802139	2	40.3611	-109.3464	1443.5	UT
USC00424	7.2977272727	0.0256470588	7.2720802139	2	40.3375	-112.6114	1700.8	UT
USC00424	7.2977272727	0.0256470588	7.2720802139	2	38.6333	-112.2167	1600.2	UT
USC00424	7.2977272727	0.0256470588	7.2720802139	2	39.5667	-113.0667	1798.3	UT
USC00424	7.2977272727	0.0256470588	7.2720802139	2	37.9333	-113.6833	1585	UT
USC00424	7.2977272727	0.0256470588	7.2720802139	2	40.6439	-111.2822	1975.4	UT
USC00424	7.2977272727	0.0256470588	7.2720802139	2	37.0286	-112.5367	1493.5	UT
USC00424	7.2977272727	0.0256470588	7.2720802139	2	38.7953	-112.4383	1335.6	UT
USC00424	7.2977272727	0.0256470588	7.2720802139	2	40.6667	-112	1360	UT
USC00424	7.2977272727	0.0256470588	7.2720802139	2	41.75	-113.1167	1287.8	UT
USC00424	7.2977272727	0.0256470588	7.2720802139	2	38.65	-112.3833	2638	UT
USC00424	7.2977272727	0.0256470588	7.2720802139	2	40.7167	-113.2833	1293	UT
USC00424	7.2977272727	0.0256470588	7.2720802139	2	40.8133	-113.2	1292.4	UT
USC00424	7.2977272727	0.0256470588	7.2720802139	2	37.5142	-111.9883	1769.4	UT
USC00424	7.2977272727	0.0256470588	7.2720802139	2	38.5086	-111.8842	2112.3	UT
USC00424	7.2977272727	0.0256470588	7.2720802139	2	38.5667	-111.9833	2743.2	UT
USC00424	7.2977272727	0.0256470588	7.2720802139	2	40.6833	-112.2667	1226.8	UT
USC00424	7.2977272727	0.0256470588	7.2720802139	2	41.2333	-112.8667	1286.9	UT
USC00424	7.2977272727	0.0256470588	7.2720802139	2	41.825	-111.3208	1822.7	UT
USC00424	7.2977272727	0.0256470588	7.2720802139	2	40.4	-109.8	1692.9	UT
USC00424	7.2977272727	0.0256470588	7.2720802139	2	38.3167	-109.25	2129	UT
USC00424	7.2977272727	0.0256470588	7.2720802139	2	38.3014	-109.2664	2068.7	UT
USC00424	7.2977272727	0.0256470588	7.2720802139	2	37.2008	-113.2686	973.5	UT
USC00424	7.2977272727	0.0256470588	7.2720802139	2	41.0972	-111.9972	1359.4	UT
USC00425	4.901754386	-1.667713004	6.5694673904	2	37.2833	-113.3	1158.2	UT
USC00425	4.901754386	-1.667713004	6.5694673904	2	40.3833	-111.85	1386.8	UT
USC00425	4.901754386	-1.667713004	6.5694673904	2	41.3	-113.5167	1286.6	UT
USC00425	4.901754386	-1.667713004	6.5694673904	2	39.5608	-111.8653	1614.8	UT
USC00425	4.901754386	-1.667713004	6.5694673904	2	41.9667	-111.8333	1366.1	UT
USC00425	4.901754386	-1.667713004	6.5694673904	2	41	-109.65	1828.8	UT
USC00425	4.901754386	-1.667713004	6.5694673904	2	39.7267	-112.3069	1594.1	UT
USC00425	4.901754386	-1.667713004	6.5694673904	2	38.4058	-111.6433	2154.9	UT
USC00425	4.901754386	-1.667713004	6.5694673904	2	37.7833	-109.0667	2225	UT
USC00425	4.901754386	-1.667713004	6.5694673904	2	41.735	-111.8564	1364	UT
USC00425	4.901754386	-1.667713004	6.5694673904	2	41.7	-111.8667	1366.1	UT
USC00425	4.901754386	-1.667713004	6.5694673904	2	41.7456	-111.8033	1460	UT
USC00425	4.901754386	-1.667713004	6.5694673904	2	41.7667	-111.8167	1406	UT
USC00425	4.901754386	-1.667713004	6.5694673904	2	41.6661	-111.8914	1367.9	UT
USC00425	4.901754386	-1.667713004	6.5694673904	2	40.7833	-113.1167	1402.7	UT
USC00425	4.901754386	-1.667713004	6.5694673904	2	37.6667	-112.7833	2895.6	UT
USC00425	4.901754386	-1.667713004	6.5694673904	2	40.4333	-111.75	1537.1	UT
USC00425	4.901754386	-1.667713004	6.5694673904	2	40.7	-111.7833	1513	UT
USC00425	4.901754386	-1.667713004	6.5694673904	2	38	-113.4333	1552	UT
USC00425	4.901754386	-1.667713004	6.5694673904	2	37.1431	-114.0214	849.5	UT
USC00425	4.901754386	-1.667713004	6.5694673904	2	40.5603	-109.6642	1965.4	UT
USC00425	4.901754386	-1.667713004	6.5694673904	2	40.7	-112.1	1314.9	UT
USC00425	4.901754386	-1.667713004	6.5694673904	2	39.7	-111.3	2623.1	UT
USC00425	4.901754386	-1.667713004	6.5694673904	2	40.99	-109.7258	1948.6	UT
USC00425	4.901754386	-1.667713004	6.5694673904	2	39.2583	-111.6306	1749.6	UT
USC00425	4.901754386	-1.667713004	6.5694673904	2	40.1333	-111.55	1490.5	UT
USC00425	4.901754386	-1.667713004	6.5694673904	2	40.6833	-111.2833	1950.7	UT
USC00425	4.901754386	-1.667713004	6.5694673904	2	38.4486	-112.2275	1783.7	UT
USC00425	4.901754386	-1.667713004	6.5694673904	2	38.4167	-112.2333	1883.7	UT
USC00425	4.901754386	-1.667713004	6.5694673904	2	40.35	-112.3	2743.2	UT
USC00425	4.901754386	-1.667713004	6.5694673904	2	39.2167	-112.4167	1478.3	UT
USC00425	4.901754386	-1.667713004	6.5694673904	2	37.1497	-109.8675	1252.4	UT
USC00425	4.901754386	-1.667713004	6.5694673904	2	41.2167	-112.6333	1286.9	UT
USC00425	4.901754386	-1.667713004	6.5694673904	2	40.6	-111.9167	1324.1	UT
USC00425	4.901754386	-1.667713004	6.5694673904	2	38.4017	-113.0161	1526.7	UT
USC00425	4.901754386	-1.667713004	6.5694673904	2	39.3333	-112.0833	1496.9	UT
USC00425	4.901754386	-1.667713004	6.5694673904	2	41.6833	-111.85	1402.1	UT
USC00425	4.901754386	-1.667713004	6.5694673904	2	38.2164	-112.9211	1609.3	UT
USC00425	4.901754386	-1.667713004	6.5694673904	2	38.5744	-109.5458	1235.4	UT
USC00425	4.901754386	-1.667713004	6.5694673904	2	37.7167	-109.0833	2068.1	UT
USC00425	4.901754386	-1.667713004	6.5694673904	2	37.8736	-109.3075	2078.7	UT
USC00425	4.901754386	-1.667713004	6.5694673904	2	37.8675	-109.3514	2159.8	UT
USC00425	4.901754386	-1.667713004	6.5694673904	2	37.0167	-110.2	1597.2	UT
USC00425	4.901754386	-1.667713004	6.5694673904	2	37.0167	-110.2167	1615.4	UT
USC00425	4.901754386	-1.667713004	6.5694673904	2	40.5617	-110.4922	2484.1	UT
USC00425	4.901754386	-1.667713004	6.5694673904	2	41.0428	-111.6722	1551.4	UT
USC00425	4.901754386	-1.667713004	6.5694673904	2	39.5267	-111.5872	1694.7	UT
USC00425	4.901754386	-1.667713004	6.5694673904	2	40.1833	-111.9167	1402.1	UT
USC00425	4.901754386	-1.667713004	6.5694673904	2	40.7497	-111.7222	1652	UT
USC00425	4.901754386	-1.667713004	6.5694673904	2	40.3833	-110.4	2097	UT
USC00425	4.901754386	-1.667713004	6.5694673904	2	38.9	-111.5667	2133.6	UT
USC00425	4.901754386	-1.667713004	6.5694673904	2	39.1333	-111.5	2898	UT
USC00425	4.901754386	-1.667713004	6.5694673904	2	40.3167	-110.2667	1918.1	UT
USC00425	4.901754386	-1.667713004	6.5694673904	2	39.55	-111.4667	1785.8	UT
USC00425	4.901754386	-1.667713004	6.5694673904	2	40.6	-111.4	1820.9	UT
USC00425	4.901754386	-1.667713004	6.5694673904	2	40.65	-111.9	1313.7	UT
USC00425	4.901754386	-1.667713004	6.5694673904	2	40.1942	-110.0617	1548.4	UT
USC00425	4.901754386	-1.667713004	6.5694673904	2	40.2333	-110.0667	1626.1	UT
USC00425	4.901754386	-1.667713004	6.5694673904	2	40.15	-110.0667	1623.1	UT
USC00425	4.901754386	-1.667713004	6.5694673904	2	38.15	-113.25	1542.9	UT
USC00426	4.8387019231	-1.998214286	6.8369162088	2	37.6094	-109.9772	1983.6	UT
USC00426	4.8387019231	-1.998214286	6.8369162088	2	37.0167	-110.8	1836.1	UT
USC00426	4.8387019231	-1.998214286	6.8369162088	2	40.4178	-110.0511	1813.6	UT
USC00426	4.8387019231	-1.998214286	6.8369162088	2	39.7122	-111.8319	1563	UT
USC00426	4.8387019231	-1.998214286	6.8369162088	2	39.65	-111.8667	1598.1	UT
USC00426	4.8387019231	-1.998214286	6.8369162088	2	37.6667	-113.55	1569.7	UT
USC00426	4.8387019231	-1.998214286	6.8369162088	2	37.4636	-113.2897	1574.9	UT
USC00426	4.8387019231	-1.998214286	6.8369162088	2	39.8081	-110.2569	1764.8	UT
USC00426	4.8387019231	-1.998214286	6.8369162088	2	39.3758	-112.3342	1560.6	UT
USC00426	4.8387019231	-1.998214286	6.8369162088	2	41.2	-111.95	1360	UT
USC00426	4.8387019231	-1.998214286	6.8369162088	2	41.2439	-111.9467	1325.9	UT
USC00426	4.8387019231	-1.998214286	6.8369162088	2	41.2458	-111.9369	1393.5	UT
USC00426	4.8387019231	-1.998214286	6.8369162088	2	41.2319	-112.0283	1304.5	UT
USC00426	4.8387019231	-1.998214286	6.8369162088	2	40.3161	-111.6539	1469.1	UT
USC00426	4.8387019231	-1.998214286	6.8369162088	2	37.2722	-112.6389	1664.2	UT
USC00426	4.8387019231	-1.998214286	6.8369162088	2	40.2767	-111.7369	1374.6	UT
USC00426	4.8387019231	-1.998214286	6.8369162088	2	40.3	-112.75	1360	UT
USC00426	4.8387019231	-1.998214286	6.8369162088	2	38.1667	-112.0333	1946.1	UT
USC00426	4.8387019231	-1.998214286	6.8369162088	2	38.1667	-112	1905	UT
USC00426	4.8387019231	-1.998214286	6.8369162088	2	40.0833	-109.6667	1421	UT
USC00426	4.8387019231	-1.998214286	6.8369162088	2	40.1344	-109.6436	1424.6	UT
USC00426	4.8387019231	-1.998214286	6.8369162088	2	37.25	-111.95	1219.2	UT
USC00426	4.8387019231	-1.998214286	6.8369162088	2	37.8156	-112.4386	2026	UT
USC00426	4.8387019231	-1.998214286	6.8369162088	2	40.7	-111.5333	1969	UT
USC00426	4.8387019231	-1.998214286	6.8369162088	2	37.1047	-111.9	1341.1	UT
USC00426	4.8387019231	-1.998214286	6.8369162088	2	40.6703	-111.5083	2080	UT
USC00426	4.8387019231	-1.998214286	6.8369162088	2	40.66	-111.5156	2100.1	UT
USC00426	4.8387019231	-1.998214286	6.8369162088	2	40.6833	-111.5	2055.9	UT
USC00426	4.8387019231	-1.998214286	6.8369162088	2	40.6333	-111.5	2393.3	UT
USC00426	4.8387019231	-1.998214286	6.8369162088	2	40.6333	-111.5333	2827	UT
USC00426	4.8387019231	-1.998214286	6.8369162088	2	41.8	-113.35	1658.1	UT
USC00426	4.8387019231	-1.998214286	6.8369162088	2	41.7167	-113.6	1676.1	UT
USC00426	4.8387019231	-1.998214286	6.8369162088	2	37.8622	-112.8292	1791.6	UT
USC00426	4.8387019231	-1.998214286	6.8369162088	2	39.6308	-113.8858	1456.9	UT
USC00426	4.8387019231	-1.998214286	6.8369162088	2	40.0369	-111.7481	1411.2	UT
USC00426	4.8387019231	-1.998214286	6.8369162088	2	40.0333	-111.7167	1464	UT
USC00426	4.8387019231	-1.998214286	6.8369162088	2	40.2833	-111.8667	1402.1	UT
USC00426	4.8387019231	-1.998214286	6.8369162088	2	40.8167	-111.7333	2067.2	UT
USC00426	4.8387019231	-1.998214286	6.8369162088	2	37.3833	-113.5167	1828.8	UT
USC00426	4.8387019231	-1.998214286	6.8369162088	2	40.95	-111.15	1930.9	UT
USC00426	4.8387019231	-1.998214286	6.8369162088	2	41.2578	-111.8378	1505.7	UT
USC00426	4.8387019231	-1.998214286	6.8369162088	2	37.55	-113.5167	1800.5	UT
USC00426	4.8387019231	-1.998214286	6.8369162088	2	38.3167	-112.1833	1800.1	UT
USC00426	4.8387019231	-1.998214286	6.8369162088	2	38.5833	-111.8333	2133.6	UT
USC00426	4.8387019231	-1.998214286	6.8369162088	2	39.5333	-111.3667	2104.9	UT
USC00426	4.8387019231	-1.998214286	6.8369162088	2	40.3675	-111.7339	1436.2	UT
USC00426	4.8387019231	-1.998214286	6.8369162088	2	41.8722	-112.1489	1362.5	UT
USC00427	2.4065533981	-3.138461538	5.5450149365	2	39.6167	-110.8333	1702	UT
USC00427	2.4065533981	-3.138461538	5.5450149365	2	39.5989	-110.8189	1690.1	UT
USC00427	2.4065533981	-3.138461538	5.5450149365	2	41.6167	-112.5667	1495.7	UT
USC00427	2.4065533981	-3.138461538	5.5450149365	2	41.2578	-112.4922	1284.7	UT
USC00427	2.4065533981	-3.138461538	5.5450149365	2	40.2167	-111.7167	1370.1	UT
USC00427	2.4065533981	-3.138461538	5.5450149365	2	40.2458	-111.6508	1392.9	UT
USC00427	2.4065533981	-3.138461538	5.5450149365	2	40.2167	-111.6667	1363.1	UT
USC00427	2.4065533981	-3.138461538	5.5450149365	2	37.2833	-112.3333	2042.2	UT
USC00427	2.4065533981	-3.138461538	5.5450149365	2	41.6628	-111.1861	1911.1	UT
USC00427	2.4065533981	-3.138461538	5.5450149365	2	40.7667	-111.8333	1498.1	UT
USC00427	2.4065533981	-3.138461538	5.5450149365	2	40.3	-112.7167	1417.9	UT
USC00427	2.4065533981	-3.138461538	5.5450149365	2	40.5833	-112.0833	1544.1	UT
USC00427	2.4065533981	-3.138461538	5.5450149365	2	38.7619	-112.0775	1615.4	UT
USC00427	2.4065533981	-3.138461538	5.5450149365	2	41.9064	-111.81	1426.5	UT
USC00427	2.4065533981	-3.138461538	5.5450149365	2	41.15	-112	1341.1	UT
USC00427	2.4065533981	-3.138461538	5.5450149365	2	40.5167	-111.9833	1421	UT
USC00427	2.4065533981	-3.138461538	5.5450149365	2	40.2878	-109.9586	1528.3	UT
